lon,lat,name,description
8.066077367166145,44.37543592687127,TERMOCEVA,strada Provinciale 430 km 1+976  12070 - SALE DELLE LANGHE - CN | Prezzo: 0.659 € | Data: 24/09/2025 08:51:53
7.517415330019844,44.64766180938942,IP SALUZZO LOC. RUATA EANDI ,"Statale 662 di Savigliano, Km. 26+827, dir. SAVIGLIANO  12037 - SALUZZO - CN | Prezzo: 0.679 € | Data: 25/09/2025 08:35:23"
7.5074440240859985,44.627079824171894,CENTRO CALOR SALUZZO,"STRADA PROVINCIALE 161 KM.1,335  12037 - SALUZZO - CN | Prezzo: 0.649 € | Data: 26/09/2025 16:25:46"
7.510026072942132,44.668398529866565,costantin,REGIONE TORRAZZA 23/B 12037 - SALUZZO - CN | Prezzo: 0.659 € | Data: 26/09/2025 08:41:14
7.4967713,44.6349061,PARA STAZIONE DI SERVIZIO ,CUNEO 20 12037 - SALUZZO - CN | Prezzo: 0.649 € | Data: 28/09/2025 23:51:53
7.9504162,44.6963438,PV 10254 SANTA VITTORIA D'ALBA,STATALE 231 KM 34+300 200 12069 - SANTA VITTORIA D'ALBA - CN | Prezzo: 0.679 € | Data: 29/09/2025 07:44:25
7.93996076190183,44.69336274615164,SANTA VITTORIA D'ALBA - SS231.,SS231 31 12069 - SANTA VITTORIA D'ALBA - CN | Prezzo: 0.649 € | Data: 27/09/2025 01:36:55
7.665626297869835,44.626062829649186,CENTRO CALOR SAVIGLIANO,VIA CUNEO 46/A 12038 - SAVIGLIANO - CN | Prezzo: 0.639 € | Data: 26/09/2025 16:25:47
7.66293476562498,44.64645880015935,CONAD SUPERSTORE SAVIGLIANO ,SALUZZO 65 12038 - SAVIGLIANO - CN | Prezzo: 0.588 € | Data: 22/09/2025 10:04:31
7.661668082764659,44.60610545057373,CPP-SAVIGLIANO,S.P. N°20 KM 48+480 SNC 12038 - SAVIGLIANO - CN | Prezzo: 0.639 € | Data: 29/09/2025 07:58:17
7.684966,44.65015,PV SOCOGAS RETE SAVIGLIANO,Via Alba 44/A 12038 - SAVIGLIANO - CN | Prezzo: 0.598 € | Data: 29/09/2025 08:04:16
7.571523058930552,44.684481773193966,CENTRO CALOR SCARNAFIGI,STRADA MORETTA 1 12030 - SCARNAFIGI - CN | Prezzo: 0.649 € | Data: 26/09/2025 16:25:47
7.542379796504974,44.4892593957523,Stazione di Servizio Esso,Via Circonvallazione 44 12020 - TARANTASCA - CN | Prezzo: 0.669 € | Data: 27/09/2025 05:54:08
8.008709996938705,44.77042358429457,CENTRO CALOR VEZZA,VIA TORINO 77 BIS 12040 - VEZZA D'ALBA - CN | Prezzo: 0.639 € | Data: 23/09/2025 18:00:09
8.00341933965683,44.755493167473155,franzero maurizio,regione casino  1 12040 - VEZZA D'ALBA - CN | Prezzo: 0.649 € | Data: 26/09/2025 07:36:00
7.541339099407196,44.55523702757342,57443,VIA CIRCONVALLAZIONE EST 18/A 12020 - VILLAFALLETTO - CN | Prezzo: 0.65 € | Data: 29/09/2025 07:20:09
7.547574505611405,44.53598146551689,CPP-VILLAFALLETTO,25 KM12 527 SNC 12020 - VILLAFALLETTO - CN | Prezzo: 0.649 € | Data: 29/09/2025 07:48:12
9.628764656146567,45.17584259192951,CASALPUSTERLENGO,S.P.234 CODOGNESE  26841 - CASALPUSTERLENGO - LO | Prezzo: 0.669 € | Data: 25/09/2025 09:51:50
9.630077183246613,45.191583429264185,IP,EMILIA NORD KM. 280 SNC 26841 - CASALPUSTERLENGO - LO | Prezzo: 0.699 € | Data: 27/09/2025 07:50:06
9.66015051867032,45.1675592333066,TAMOIL 6909,S.S. N. 9 KM 276+370 SNC 26845 - CODOGNO - LO | Prezzo: 0.659 € | Data: 29/09/2025 07:28:24
9.697519249026513,45.14897884834186,START SERVICE - FOMBIO,VIA BOCCASERIO 1 26861 - FOMBIO - LO | Prezzo: 0.659 € | Data: 24/09/2025 21:51:03
9.684527809639803,45.10381624823061,Erredue snc,"VIA EMILIA 18, 26862 18 26862 - GUARDAMIGLIO - LO | Prezzo: 0.759 € | Data: 25/09/2025 09:15:56"
9.484424591064453,45.29964822391183,BC Lodi,SP 235 KM 33+600 LATO DX SNC 26900 - LODI - LO | Prezzo: 0.669 € | Data: 29/09/2025 00:19:46
9.478518962860107,45.32262882064266,BEYFIN,MILANO SNC 26900 - LODI - LO | Prezzo: 0.679 € | Data: 28/09/2025 18:15:40
9.493222,45.299444,Coil Lodi,S.P. CIRCONVALLAZIONE SUD SNC 20075 - LODI - LO | Prezzo: 0.669 € | Data: 29/09/2025 06:04:15
9.505418449454485,45.29663857436708,esso,via circonvalazione sud  snc 26900 - LODI - LO | Prezzo: 0.669 € | Data: 26/09/2025 15:18:10
9.58837017416954,45.269838694590625,KEROPETROL SPA MAIRAGO,"VIA S.P. 26 KM 4+973 0 26825, MAIRAGO (LO) SNC 26825 - MAIRAGO - LO | Prezzo: 0.669 € | Data: 29/09/2025 06:43:19"
9.53534931612027,45.247532284591784,TAMOIL OSSAGO,"Strada Provinciale 107, Km. 6+467, Lodi-Livraga  26816 - OSSAGO LODIGIANO - LO | Prezzo: 0.639 € | Data: 28/09/2025 10:17:31"
9.634009416007984,45.1419702696609,SOMAGLIA OVEST,"Autostrada A1 MILANO-NAPOLI, Km. 43+500, dir. Sud - 26867 - SOMAGLIA - LO | Prezzo: 0.78 € | Data: 29/09/2025 00:18:46"
9.380674027064268,45.336013193645954,105374 SORDIO,EMILIA KM 307 SNC 26858 - SORDIO - LO | Prezzo: 0.689 € | Data: 26/09/2025 16:53:57
9.443078935146332,45.40937549614665,YPSILON SERVICE DI CATELLA CLAUDIO CARLO DOMENICO & C. S.N.C. ,"Statale 415 Paullese, Km. 15+158, dir. milano - 26839 - ZELO BUON PERSICO - LO | Prezzo: 0.779 € | Data: 27/09/2025 07:31:25"
8.638135939836502,45.54255453141987,TAMOIL ITALIA SPA,"32 Ticinese, Km. 11+280, NOVARA - 28043 - BELLINZAGO NOVARESE - NO | Prezzo: 0.649 € | Data: 28/09/2025 15:12:06"
8.48326581457737,45.677647348333736,borgomanero,VIA NOVARA 326 28021 - BORGOMANERO - NO | Prezzo: 0.689 € | Data: 25/09/2025 14:00:36
8.472279561060846,45.68752718464642,Vargas S.r.l. - Borgomanero,Via Novara 188 28021 - BORGOMANERO - NO | Prezzo: 0.689 € | Data: 28/09/2025 21:00:10
8.452392965555191,45.71430939769307,VEGA VIA GOZZANO,VIA GOZZANO  28021 - BORGOMANERO - NO | Prezzo: 0.689 € | Data: 28/09/2025 21:36:59
8.486165,45.53616,378 BRIONA,S.P. 299 DELLA VALSESIA KM 14 +  00   - BRIONA - NO | Prezzo: 0.704 € | Data: 29/09/2025 07:32:15
8.597638000123,45.506408000123,Olicarb Caltignaga,"229 del Lago d'Orta, Km. 6+967, Momo - 28010 - CALTIGNAGA - NO | Prezzo: 0.709 € | Data: 18/09/2025 17:13:20"
8.592177284108857,45.71872300215542,Gas Auto,"33 del Sempione, Km. 58, Nord - 28053 - CASTELLETTO SOPRA TICINO - NO | Prezzo: 0.649 € | Data: 24/09/2025 16:00:24"
8.5901649,45.7102116,VEGA CASTELLETTO,SS32 31 + 600 28040 - CASTELLETTO SOPRA TICINO - NO | Prezzo: 0.649 € | Data: 28/09/2025 21:34:34
8.502123802900314,45.66074030377374,AGOGNA EST,"A26 (GE) VOLTRI-GRAVELLONA T., Km. 154+800, Gravellona - 28012 - CRESSA - NO | Prezzo: 0.849 € | Data: 29/09/2025 05:58:02"
8.499645441770554,45.6613289284367,AGOGNA OVEST,"A26 (GE) VOLTRI-GRAVELLONA T., Km. 154, Genova  - 28012 - CRESSA - NO | Prezzo: 0.849 € | Data: 29/09/2025 05:58:03"
8.565547322090197,45.74527737813549,QUI24,VIA CAVOUR 7 28040 - DORMELLETTO - NO | Prezzo: 0.669 € | Data: 26/09/2025 08:55:23
8.693452554175565,45.4687719482225,Easy Service Galliate,Via Vittime di kabul  28066 - GALLIATE - NO | Prezzo: 0.669 € | Data: 29/09/2025 00:22:50
8.4243892,45.6014053,Distributore Q8,PAPA GIOVANNI XXIII 5 28074 - GHEMME - NO | Prezzo: 0.739 € | Data: 24/09/2025 11:52:17
8.578592240810394,45.37925062544124,stazione agip di primerano martino,S.P. 9 novara robbio km 5+200  28060 - GRANOZZO CON MONTICELLO - NO | Prezzo: 0.7 € | Data: 24/09/2025 07:36:03
8.621992,45.636731,MARANO TICINO,SS32 KM 22+462 28040 - MARANO TICINO - NO | Prezzo: 0.589 € | Data: 29/09/2025 06:16:02
8.622824549674988,45.6358830743925,MARANO TICINO,"Statale 32 Ticinese, Km. 22+362, dir. NOVARA - 28040 - MARANO TICINO - NO | Prezzo: 0.599 € | Data: 28/09/2025 09:03:09"
8.567601354397084,45.55437291294031,fermata belvedere,sp 229 km 12  28015 - MOMO - NO | Prezzo: 0.689 € | Data: 29/09/2025 08:16:32
8.599705473013842,45.467296719756995,436 Novara Bolori,Via Bolori 14 28100 - NOVARA - NO | Prezzo: 0.704 € | Data: 29/09/2025 07:17:25
8.648385720007354,45.41920163778996,COMMERCIALE PAGANONI PC22,VIA 23 MARZO 1849 482 28100 - NOVARA - NO | Prezzo: 0.659 € | Data: 29/09/2025 00:19:01
8.631698901152786,45.46653984186392,ECONOMY SRL - NOVARA VIA PAVESI,Via Mario Pavesi  28100 - NOVARA - NO | Prezzo: 0.669 € | Data: 26/09/2025 08:47:49
8.603957007270795,45.429152421614965,Green Fuel Company S.p.A. - Novara,VIA PIETRO GENERALI 25 28100 - NOVARA - NO | Prezzo: 0.699 € | Data: 22/09/2025 09:25:08
8.657451868057251,45.46944614466569,NOVARA NORD,"Autostrada A4 TORINO-MILANO, dir. Milano-Torino   - NOVARA - NO | Prezzo: 0.899 € | Data: 27/09/2025 11:12:29"
8.660130813716478,45.468334580874675,NOVARA SUD,"Autostrada A4 TORINO-MILANO, Km. 89, dir. milano - 28100 - NOVARA - NO | Prezzo: 0.829 € | Data: 29/09/2025 06:32:15"
8.609904590212977,45.46406929400045,NOVARA V.LE EUROPA 100,V.LE EUROPA 100 28100 - NOVARA - NO | Prezzo: 0.669 € | Data: 27/09/2025 01:37:41
8.6673851,45.4489907,Stazione IP Novara-Est,TANGENZIALE EST SN 28100 - NOVARA - NO | Prezzo: 0.699 € | Data: 29/09/2025 08:10:06
8.633881813811286,45.436651692236396,TotalErg,VIA SFORZESCA 3 28100 - NOVARA - NO | Prezzo: 0.699 € | Data: 23/09/2025 18:05:21
8.621968924999237,45.468162344090175,VEGA NOVARA AMERICHE,VIA DELLE AMERICHE  28100 - NOVARA - NO | Prezzo: 0.669 € | Data: 28/09/2025 21:34:38
8.522142511674135,45.74571463482317,F.LLI GHERPU SNC di Alessandro e Roberta Gherpù,VIA BORGOMANERO 10 28040 - PARUZZARO - NO | Prezzo: 0.689 € | Data: 29/09/2025 07:58:15
8.497560024261475,45.72843463993083,VEGA PARUZZARO,VIA BORGOMANERO S.S.142KM 47+600 9/A 28040 - PARUZZARO - NO | Prezzo: 0.689 € | Data: 28/09/2025 21:29:12
8.361800014972687,45.656855225748025,Api-Ip,"VIA S.P. NOVARA/VALSESIA KM. 2+480 - 28077, PRATO SESIA (NO)  28077 - PRATO SESIA - NO | Prezzo: 0.699 € | Data: 29/09/2025 07:42:27"
8.377316507649757,45.63960905322052,KEROPETROL SPA - PRATO SESIA,FRA DOLCINO 83 28077 - PRATO SESIA - NO | Prezzo: 0.689 € | Data: 29/09/2025 06:43:29
8.78904,45.44517,460 TRECATE,S.P. 4 OVEST TICINO SNC 28069 - TRECATE - NO | Prezzo: 0.704 € | Data: 29/09/2025 07:08:07
8.775389467459036,45.443167644382875,TI-GAS S.R.L.,VIA TORINO 70 28069 - TRECATE - NO | Prezzo: 0.69 € | Data: 22/09/2025 11:30:07
8.667282164096832,45.36043600532839,VESPOLATE,S.P. 211 LOMELLINA  28079 - VESPOLATE - NO | Prezzo: 0.679 € | Data: 27/09/2025 08:22:23
8.45726989209652,45.470895252340576,KEROPETROL SPA VICOLUNGO,"VIA S.P.  15/A KM. 0+800 ANGOLO VIA DELLA CASTAGNA - 28060, VICOLUNGO (NO) SNC 28060 - VICOLUNGO - NO | Prezzo: 0.659 € | Data: 29/09/2025 06:43:40"
9.233327290483317,45.11888149895247,ITALIANA PETROLI,"617 Bronese, Km. 7 388 , pavia - 27040 - ALBAREDO ARNABOLDI - PV | Prezzo: 0.779 € | Data: 29/09/2025 07:49:32"
9.038746654987335,45.25350926342035,STAZIONE DI SERVIZIO PIT STOP,VILLETTE 10 BIS 2 27021 - BEREGUARDO - PV | Prezzo: 0.659 € | Data: 27/09/2025 07:57:16
9.135665930688486,45.05840285072531,BRESSANA BOTTARONE,S.S.35 KM 74 + 510/570 S.N.C 27042 - BRESSANA BOTTARONE - PV | Prezzo: 0.639 € | Data: 29/09/2025 00:18:04
9.3519872,45.7342976,RGA S.N.C,PROVINCIALE DELLE TESTE 4 27043 - BRONI - PV | Prezzo: 0.699 € | Data: 23/09/2025 07:54:27
9.13421,45.05108,MG.snc Petroli,PROVINCIALE 35 KM.73+895 SNC 27040 - CASATISMA - PV | Prezzo: 0.659 € | Data: 27/09/2025 13:00:58
8.9138562977314,45.02524011279336,CASEI GEROLA,S.P. 206  27050 - CASEI GEROLA - PV | Prezzo: 0.639 € | Data: 27/09/2025 08:16:23
8.800284644180238,45.362877001506725,CASSOLNOVO - VIA CIRCONVALLAZIONE,VIA CIRCONVALLAZIONE SN 27023 - CASSOLNOVO - PV | Prezzo: 0.699 € | Data: 27/09/2025 07:46:22
9.130249093254083,45.03145325320377,TAMOIL,"Strada Statale, Km. 35 KM 71+ 639 SNC, Casteggio - Pavia - 27045 - CASTEGGIO - PV | Prezzo: 0.639 € | Data: 29/09/2025 07:36:09"
9.105446836448658,45.14090582267384,CPP-CAVA MANARA,S.S.35-FRAZIONE TRE RE SN 27051 - CAVA MANARA - PV | Prezzo: 0.629 € | Data: 29/09/2025 07:46:17
8.76810908317566,45.19822540048651,Palma Giovanni,"Statale 211 della Lomellina, Km. 49.500, dir. Mortara - - - CERGNAGO - PV | Prezzo: 0.579 € | Data: 25/09/2025 17:24:58"
8.745762614976934,45.2956350180587,stazione di servizio e autolavaggio di odelli lucia,SP192 snc 27024 - CILAVEGNA - PV | Prezzo: 0.645 € | Data: 29/09/2025 06:13:35
8.746110,45.295674,STAZIONE DI SERVIZIO E AUTOLAVAGGIO DI ODELLI LUCIA,"VIA S.P. MORTARA/CASSOLNOVO, SNC 27024, CILAVEGNA (PV) SNC 27024 - CILAVEGNA - PV | Prezzo: 0.645 € | Data: 29/09/2025 06:13:24"
8.992524147033691,45.148815078905834,DORNO EST,"Autostrada A7 MILANO-SERRAVALLE, Km. 33.7, dir. Nord - 27020 - DORNO - PV | Prezzo: 0.772 € | Data: 25/09/2025 20:18:00"
8.990138322114944,45.147318365356135,DORNO OVEST,"A7 MILANO-SERRAVALLE, Km. 50.90, Genova - 27020 - DORNO - PV | Prezzo: 0.859 € | Data: 27/09/2025 14:29:31"
8.9978763,45.1672202,GROPELLO CAIROLI N.VARIANTE S.S.596 LATO SUD,N.VARIANTE S.S.596 LATO SUD  27027 - GROPELLO CAIROLI - PV | Prezzo: 0.629 € | Data: 27/09/2025 07:46:22
9.022782018554704,45.16384309252455,SHELL,"STATALE 596 KM 8+0,40 SNC  27027 - GROPELLO CAIROLI - PV | Prezzo: 0.629 € | Data: 24/09/2025 14:42:31"
9.387716629608121,45.19208432218213,CERUTTI SNC,STRADA PROVINCIALE EX 412 VALT S.N.  27010 - INVERNO E MONTELEONE - PV | Prezzo: 0.729 € | Data: 25/09/2025 10:34:32
9.256531298160553,45.32509212772356,VEGA LANDRIANO,S.P.412 NUOVA VAL TIDONE KM 8+782 LATO DX  27015 - LANDRIANO - PV | Prezzo: 0.669 € | Data: 28/09/2025 21:33:55
9.083426892757416,45.0380726748187,la rosa dei venti,s.p. bressana salice 55 27053 - LUNGAVILLA - PV | Prezzo: 0.629 € | Data: 28/09/2025 22:31:11
8.7780817,45.2738764,COIL MORTARA,"S.P. EX S.S. 494 KM 36+0,847, SNC  27036 - MORTARA - PV | Prezzo: 0.577 € | Data: 29/09/2025 07:20:13"
8.760951608419418,45.26387716727546,ESSO,VIA STRADA MILANESE 1700 27036 - MORTARA - PV | Prezzo: 0.599 € | Data: 29/09/2025 05:40:11
9.146732593917854,45.20849116803509,GIOVI,VIA PRIVATA CAMPEGGI 2 27100 - PAVIA - PV | Prezzo: 0.699 € | Data: 23/09/2025 08:53:07
9.208569475818713,45.18631968608942,IP PAVIA,"VIA S.P. TANGENZIALE EST - KM 1 + 090 SNC 27100, PAVIA (PV)  27100 - PAVIA - PV | Prezzo: 0.729 € | Data: 24/09/2025 14:41:19"
9.177491393382748,45.21921888089297,IP vigentina,"VIA S.P. 28 VIGENTINA, KM 1+100 SNC 27100, PAVIA (PV)  27100 - PAVIA - PV | Prezzo: 0.688 € | Data: 24/09/2025 14:39:11"
9.146433673942855,45.174674313891686,M.P.M. PETROLI SRL,GIULETTI 360 27100 - PAVIA - PV | Prezzo: 0.599 € | Data: 29/09/2025 06:46:10
9.145079734796923,45.17233116147943,Metano auto borgo ticino,GIULIETTI 441 27100 - PAVIA - PV | Prezzo: 0.609 € | Data: 22/09/2025 18:46:35
9.194373786449432,45.200954545800506,VEGA PAVIA,S.P. 69 DEGLI ONTANI KM 3+102 LATO SX  27100 - PAVIA - PV | Prezzo: 0.689 € | Data: 29/09/2025 08:17:33
9.010403752326965,44.95513972966661,CENTRO CALOR S.R.L.,STRADA PROV.LE 461 DEL PENICE KM.3+200  27055 - RIVANAZZANO TERME - PV | Prezzo: 0.649 € | Data: 26/09/2025 16:25:45
9.02594813491828,44.92493238547121,TAMOIL,VIA MARCONI 74 27055 - RIVANAZZANO TERME - PV | Prezzo: 0.639 € | Data: 29/09/2025 06:22:07
9.134480213413312,45.162752819059904,esso di san martino sicc,via turati  12 27028 - SAN MARTINO SICCOMARIO - PV | Prezzo: 0.609 € | Data: 24/09/2025 15:22:45
9.128844738006592,45.15770374811355,Q8,TURATI 31 27028 - SAN MARTINO SICCOMARIO - PV | Prezzo: 0.599 € | Data: 23/09/2025 12:01:32
9.087699655001133,45.15793603309509,Retitalia,"596 dei Cairoli, Km. 3+500, Carbonara al Ticino - 27028 - SAN MARTINO SICCOMARIO - PV | Prezzo: 0.629 € | Data: 24/09/2025 10:01:47"
8.899866,45.10168,2597  SANNAZZARO DE' BURGONDI,"VIA F.LLI ROSSELLI, N.  17   - SANNAZZARO DE' BURGONDI - PV | Prezzo: 0.681 € | Data: 29/09/2025 07:10:17"
9.209466576576233,45.22475209516756,Pan-Oil,CA' DE ZETTI SP 2 LOC. 2 PORTE SNC 27016 - SANT'ALESSIO CON VIALONE - PV | Prezzo: 0.689 € | Data: 27/09/2025 10:38:00
9.398471117019653,45.15989468138153,Stazione Tamoil Santa Cristina 2539,"Statale 234 Codognese, Km. 20, dir. Pavia - 27010 - SANTA CRISTINA E BISSONE - PV | Prezzo: 0.679 € | Data: 29/09/2025 06:36:03"
9.206323698163033,45.31371970155877,ENI ( AGIP),Strada Provinciale Vigentina Km 12+469  27010 - SIZIANO - PV | Prezzo: 0.669 € | Data: 29/09/2025 07:17:34
9.206264019012531,45.32520716241287,Stazione IP,40 BINASCO MELEGNANO 6 27010 - SIZIANO - PV | Prezzo: 0.649 € | Data: 29/09/2025 07:08:35
9.351859018206596,45.116218054961635,TAMOIL 3875 ,S.P.199 KM. 2+270 S.N.C. 27010 - SPESSA - PV | Prezzo: 0.699 € | Data: 29/09/2025 07:40:50
9.303132121972794,45.06030235916558,gabriele cassi,VIA REPUBBLICA 88 27049 - STRADELLA - PV | Prezzo: 0.689 € | Data: 25/09/2025 08:06:29
9.277524012484907,45.07546541536235,KEROPETROL SPA STRADELLA,"BIVIO MADONNINA SNC 27049, STRADELLA (PV) SNC 27049 - STRADELLA - PV | Prezzo: 0.689 € | Data: 29/09/2025 06:43:36"
9.315570741891861,45.08366300263686,STRADELLA NORD,"Autostrada A21 TORINO-PIACENZA, Km. 130.222, dir. Ovest - 27049 - STRADELLA - PV | Prezzo: 0.799 € | Data: 29/09/2025 00:17:39"
9.318460822105408,45.08284826823672,STRADELLA SUD,"Autostrada A21 TORINO-PIACENZA, Km. 130.222, dir. Est - - - STRADELLA - PV | Prezzo: 0.969 € | Data: 22/09/2025 19:39:27"
9.314316809177399,45.073069791772134,VEGA STRADELLA,VIA EMILIA 36 27049 - STRADELLA - PV | Prezzo: 0.689 € | Data: 29/09/2025 08:17:38
8.874431848526001,45.30655265033599,tamoil,VIALE INDUSTRIA 50 27029 - VIGEVANO - PV | Prezzo: 0.669 € | Data: 29/09/2025 08:28:13
8.874182552093506,45.30103926313473,VIGEVANO PETROLI,CORSO PAVIA 95 27029 - VIGEVANO - PV | Prezzo: 0.579 € | Data: 16/09/2025 15:38:14
9.069427379664603,45.00064852942217,Distributore GPL di Moro Paolo,STRADA BRESSANA-SALICE KM 11  27058 - VOGHERA - PV | Prezzo: 0.629 € | Data: 27/09/2025 10:18:21
8.996347691799429,45.00970219112219,EUROPAM VOGHERA,VIA PARRI  2 27100 - VOGHERA - PV | Prezzo: 0.627 € | Data: 24/09/2025 11:53:16
8.989019812828019,44.99494550020104,IP,VIA LOMELLINA 38 27058 - VOGHERA - PV | Prezzo: 0.629 € | Data: 29/09/2025 08:10:29
9.1270132,45.3966305,Retitalia,PIACENZA 67 27058 - VOGHERA - PV | Prezzo: 0.639 € | Data: 06/08/2025 16:02:41
7.4605536460876465,44.911486750103315,IP - Airasca,"S.S. 23 del Sestriere Km 26+0,93   - AIRASCA - TO | Prezzo: 0.689 € | Data: 23/09/2025 14:32:25"
7.921724617481232,45.44472620074555,ITALIANA PETROLI,STRADA PROVINCIALE IVREA/CIGLIANO  KM 5 10010 - ALBIANO D'IVREA - TO | Prezzo: 0.689 € | Data: 23/09/2025 14:41:52
7.504647,45.1047,52952  ALPIGNANO,S.S.  24 KM.16+760   - ALPIGNANO - TO | Prezzo: 0.674 € | Data: 29/09/2025 07:08:44
7.505966126918793,45.11918184652125,DISTRIBUTORE CARBURANTE,VAL DELLA TORRE 210 10091 - ALPIGNANO - TO | Prezzo: 0.668 € | Data: 24/09/2025 14:41:26
7.7331647,45.3800978,KEROTRIS ,P. EX SS 565 KM 14+47 SN 10010 - BAIRO - TO | Prezzo: 0.619 € | Data: 29/09/2025 06:56:26
7.582148999999999,45.0215757,,"RACCORDO DROSSO-ORBASSANO KM.1,905 *, 10092 - - - BEINASCO - TO | Prezzo: 0.699 € | Data: 29/09/2025 00:22:05"
7.581468819018551,45.01229802192051,BEINASCO NORD,"A55 TANG.LE DI TORINO-Dir. Pinerolo, Km. 2,670 , Pinerolo - 10092 - BEINASCO - TO | Prezzo: 0.799 € | Data: 27/09/2025 11:20:26"
7.59176658,45.0303043,SOCOGAS RETE BEINASCO PV 210180,"VIA SAN FELICE 42 10092, BEINASCO (TO) 40  10092 - BEINASCO - TO | Prezzo: 0.635 € | Data: 29/09/2025 00:09:07"
7.958162426948547,45.46559371465181,viotto VIOTTO,"Statale 228 del Lago di Viverone, Km. 7+100, dir. Viverone - 10012 - BOLLENGO - TO | Prezzo: 0.679 € | Data: 27/09/2025 08:09:23"
7.67751,45.14626,ESSO SANTA CRISTINA,11 DEL VILLARETTO AL KM 3+979 10071 - BORGARO TORINESE - TO | Prezzo: 0.668 € | Data: 29/09/2025 07:32:19
7.98198799292707,45.36901265951655,Economy-Borgomasino,"Strada Statale Km. 15+370, dir. Cigliano-Ivrea  10031 - BORGOMASINO - TO | Prezzo: 0.649 € | Data: 25/09/2025 10:00:31"
7.74462103843689,45.28087172032888,Beyfin di Capuano Monica,STRADA NAZIONALE 21 10080 - BOSCONERO - TO | Prezzo: 0.649 € | Data: 29/09/2025 07:00:27
7.318063974380493,44.83040987905618,CENTRO CALOR BRICHERASIO,"S.P. 161 DIR KM.2,300  10060 - BRICHERASIO - TO | Prezzo: 0.659 € | Data: 24/09/2025 08:41:16"
7.175960540771484,45.13694774029446,SOCOGAS Bruzolo Vair Manuela,null SS. NR. 25 KM. 40 + 972 - 10050 - BRUZOLO - TO | Prezzo: 0.699 € | Data: 23/09/2025 08:32:35
7.407947480678558,44.87166667088725,Area di Servizio Tamoil di ElettroTec Rossetti Roberto,VIA CIRCONVALLAZIONE SN 10060 - BURIASCO - TO | Prezzo: 0.659 € | Data: 29/09/2025 06:46:09
7.659763991832733,45.321891806740595,eni f.lli baima s.a.s. di Baima Besquet Ivano & C.,STEFANO BRUDA S.N.C. 10080 - BUSANO - TO | Prezzo: 0.599 € | Data: 29/09/2025 07:14:14
7.785987073071281,44.98309677167944,Gas Station Cambiano,"VIA S.P. CAMBIANO/CHIERI KM.16+073 S.N. 10020, CAMBIANO (TO) 197 10020 - CAMBIANO - TO | Prezzo: 0.679 € | Data: 26/09/2025 10:53:20"
7.570121884346008,44.96629050944528,socogas,STRADA PER ORBASSANO KM. 6+470  10060 - CANDIOLO - TO | Prezzo: 0.679 € | Data: 29/09/2025 06:17:28
7.6511599533729395,44.90403034858639,EUROPAM - CARIGNANO,SP 142 PER ORBASSANO  10041 - CARIGNANO - TO | Prezzo: 0.677 € | Data: 26/09/2025 11:23:42
7.672604,44.890754,PV SOCOGAS RETE CARIGNANO,S.P. 142 KM 17+810  10041 - CARIGNANO - TO | Prezzo: 0.635 € | Data: 29/09/2025 08:26:12
7.7320696413517,44.845411826489986,CARMAGNOLA,C/O CC BENNET SN 10022 - CARMAGNOLA - TO | Prezzo: 0.679 € | Data: 27/09/2025 01:08:12
7.730930250279089,44.838993671259296,IP,VIA SOMMARIVA 120 10022 - CARMAGNOLA - TO | Prezzo: 0.709 € | Data: 29/09/2025 08:12:47
7.7829281,44.5605199,RIO DEI COCCHI OVEST,"Autostrada A6 TORINO-SAVONA,  Km. 10.826, dir. SUD 10022 - CARMAGNOLA - TO | Prezzo: 0.799 € | Data: 25/09/2025 08:56:03"
7.742102097360544,44.849681935895156,tamoil,STATALE 129 VIA POIRINO 90/92 10022 - CARMAGNOLA - TO | Prezzo: 0.688 € | Data: 27/09/2025 18:32:49
7.67755722990727,45.18185232242998,CASELLE TORINESE,S.P.10   10072 - CASELLE TORINESE - TO | Prezzo: 0.668 € | Data: 26/09/2025 13:53:40
7.653812565641374,45.16870594550772,CASELLE TORINESE - C/O CC BENNET.,C/O CC BENNET SN 10072 - CASELLE TORINESE - TO | Prezzo: 0.668 € | Data: 27/09/2025 01:08:13
7.709183692932129,45.156758049922594,IP,s.p. 267 km 10+400 fraz mappano  snc 10072 - CASELLE TORINESE - TO | Prezzo: 0.669 € | Data: 26/09/2025 09:29:32
7.559255585074425,44.90402935332706,distributore carburante agip caffetteria irene,CIRCONVALLAZIONE 2 10060 - CASTAGNOLE PIEMONTE - TO | Prezzo: 0.679 € | Data: 29/09/2025 07:30:10
7.727548778057098,45.36211519463175,CASTELLAMONTE,S.P. 222 CASTELLAMONTE  10081 - CASTELLAMONTE - TO | Prezzo: 0.599 € | Data: 27/09/2025 08:23:29
7.734096285009753,45.35660734778953,DISCAR CASTELLAMONTE,PROVINCIALE 222 KM18+951 10081 - CASTELLAMONTE - TO | Prezzo: 0.598 € | Data: 29/09/2025 07:08:26
7.36736297005943,44.78631073668845,3344,COTTOLENGO 7 10061 - CAVOUR - TO | Prezzo: 0.649 € | Data: 28/09/2025 12:02:06
7.387682420317088,44.77519007346862,DISCAR CAVOUR,SALUZZO - EX S.S. 589 80/A 10061 - CAVOUR - TO | Prezzo: 0.659 € | Data: 29/09/2025 07:02:31
